id,asset,w,h,url
spec-710a7418-46842,art/710a7418-46842/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/710a7418-46842/cover.webp
spec-7245bdcf-54286,art/7245bdcf-54286/cover.webp,1079,943,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/7245bdcf-54286/cover.webp
spec-72ae3218-54237,art/72ae3218-54237/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/72ae3218-54237/cover.webp
spec-737c5c20-9826,art/737c5c20-9826/cover.webp,1732,1732,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/737c5c20-9826/cover.webp
spec-738a6b9d-52298,art/738a6b9d-52298/cover.webp,900,900,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/738a6b9d-52298/cover.webp
spec-75cf6b63-39416,art/75cf6b63-39416/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/75cf6b63-39416/cover.webp
spec-76f38475-9827,art/76f38475-9827/cover.webp,1732,1732,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/76f38475-9827/cover.webp
spec-77280f8b-52312,art/77280f8b-52312/cover.webp,900,900,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/77280f8b-52312/cover.webp
spec-7771371d-50492,art/7771371d-50492/cover.webp,1080,560,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/7771371d-50492/cover.webp
spec-7876d8f9-39420,art/7876d8f9-39420/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/7876d8f9-39420/cover.webp
spec-78840e4a-50486,art/78840e4a-50486/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/78840e4a-50486/cover.webp
spec-78f40de5-39382,art/78f40de5-39382/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/78f40de5-39382/cover.webp
spec-79189d85-39414,art/79189d85-39414/cover.webp,1800,2718,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/79189d85-39414/cover.webp
spec-7987b0c5-49519,art/7987b0c5-49519/cover.webp,300,300,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/7987b0c5-49519/cover.webp
spec-7a761d45-39378,art/7a761d45-39378/cover.webp,1800,2718,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/7a761d45-39378/cover.webp
spec-7add7691-51200,art/7add7691-51200/cover.webp,555,814,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/7add7691-51200/cover.webp
spec-7b434dd9-50399,art/7b434dd9-50399/cover.webp,1080,811,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/7b434dd9-50399/cover.webp
spec-7bfd42f4-39381,art/7bfd42f4-39381/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/7bfd42f4-39381/cover.webp
spec-7c4faf5e-46809,art/7c4faf5e-46809/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/7c4faf5e-46809/cover.webp
spec-7cc9cc2b-50483,art/7cc9cc2b-50483/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/7cc9cc2b-50483/cover.webp
spec-7cd0bb1e-46691,art/7cd0bb1e-46691/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/7cd0bb1e-46691/cover.webp
spec-7e31956c-52296,art/7e31956c-52296/cover.webp,900,900,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/7e31956c-52296/cover.webp
spec-7f976155-39385,art/7f976155-39385/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/7f976155-39385/cover.webp
spec-8088af41-39405,art/8088af41-39405/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/8088af41-39405/cover.webp
spec-80b023a8-49788,art/80b023a8-49788/cover.webp,920,1227,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/80b023a8-49788/cover.webp
spec-80d13499-39433,art/80d13499-39433/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/80d13499-39433/cover.webp
spec-81832f46-9830,art/81832f46-9830/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/81832f46-9830/cover.webp
spec-82129d62-52309,art/82129d62-52309/cover.webp,900,900,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/82129d62-52309/cover.webp
spec-82670b9a-39407,art/82670b9a-39407/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/82670b9a-39407/cover.webp
spec-839c7b04-46966,art/839c7b04-46966/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/839c7b04-46966/cover.webp
spec-8435c5a9-39401,art/8435c5a9-39401/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/8435c5a9-39401/cover.webp
spec-84f161e3-54235,art/84f161e3-54235/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/84f161e3-54235/cover.webp
spec-85c1758f-54238,art/85c1758f-54238/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/85c1758f-54238/cover.webp
spec-85d2b331-46705,art/85d2b331-46705/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/85d2b331-46705/cover.webp
spec-85f72857-33714,art/85f72857-33714/cover.webp,1152,1536,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/85f72857-33714/cover.webp
spec-86286220-46960,art/86286220-46960/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/86286220-46960/cover.webp
spec-863e6598-50262,art/863e6598-50262/cover.webp,1116,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/863e6598-50262/cover.webp
spec-86682f67-46693,art/86682f67-46693/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/86682f67-46693/cover.webp
spec-8d3b818c-39377,art/8d3b818c-39377/cover.webp,1800,2718,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/8d3b818c-39377/cover.webp
spec-8d4f017f-39378,art/8d4f017f-39378/cover.webp,1800,2718,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/8d4f017f-39378/cover.webp
spec-8efd2ef0-52289,art/8efd2ef0-52289/cover.webp,990,990,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/8efd2ef0-52289/cover.webp
spec-9064470f-46695,art/9064470f-46695/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/9064470f-46695/cover.webp
spec-928f9850-46951,art/928f9850-46951/cover.webp,1800,1350,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/928f9850-46951/cover.webp
spec-957616e3-39391,art/957616e3-39391/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/957616e3-39391/cover.webp
spec-95ad2861-52283,art/95ad2861-52283/cover.webp,990,593,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/95ad2861-52283/cover.webp
spec-9660471d-39429,art/9660471d-39429/cover.webp,1800,2718,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/9660471d-39429/cover.webp
spec-96854676-50475,art/96854676-50475/cover.webp,554,554,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/96854676-50475/cover.webp
spec-96a277de-39412,art/96a277de-39412/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/96a277de-39412/cover.webp
spec-980d28ed-52308,art/980d28ed-52308/cover.webp,900,900,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/980d28ed-52308/cover.webp
spec-9b8e89e5-9831,art/9b8e89e5-9831/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/9b8e89e5-9831/cover.webp
spec-9b9f1712-9624,art/9b9f1712-9624/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/9b9f1712-9624/cover.webp
spec-9f621a89-52316,art/9f621a89-52316/cover.webp,900,900,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/9f621a89-52316/cover.webp
spec-a00a178e-51005,art/a00a178e-51005/cover.webp,1080,3445,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a00a178e-51005/cover.webp
spec-a09abcd9-54229,art/a09abcd9-54229/cover.webp,1639,2048,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a09abcd9-54229/cover.webp
spec-a0a00190-52325,art/a0a00190-52325/cover.webp,800,800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a0a00190-52325/cover.webp
spec-a10ad243-39383,art/a10ad243-39383/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a10ad243-39383/cover.webp
spec-a14f5991-39430,art/a14f5991-39430/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a14f5991-39430/cover.webp
spec-a1d29225-54288,art/a1d29225-54288/cover.webp,1078,773,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a1d29225-54288/cover.webp
spec-a1e93456-46720,art/a1e93456-46720/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a1e93456-46720/cover.webp
spec-a23b8dea-50292,art/a23b8dea-50292/cover.webp,1202,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a23b8dea-50292/cover.webp
spec-a290a55f-50482,art/a290a55f-50482/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a290a55f-50482/cover.webp
spec-a3a83759-52284,art/a3a83759-52284/cover.webp,990,990,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a3a83759-52284/cover.webp
spec-a3b750ca-9837,art/a3b750ca-9837/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a3b750ca-9837/cover.webp
spec-a3ffcf16-54233,art/a3ffcf16-54233/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a3ffcf16-54233/cover.webp
spec-a519d6f5-9854,art/a519d6f5-9854/cover.webp,1800,3600,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a519d6f5-9854/cover.webp
spec-a537f76f-50393,art/a537f76f-50393/cover.webp,225,225,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a537f76f-50393/cover.webp
spec-a57c5210-49599,art/a57c5210-49599/cover.webp,574,808,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a57c5210-49599/cover.webp
spec-a5f50c34-52654,art/a5f50c34-52654/cover.webp,740,740,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a5f50c34-52654/cover.webp
spec-a6165b66-42200,art/a6165b66-42200/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a6165b66-42200/cover.webp
spec-a637a670-39432,art/a637a670-39432/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a637a670-39432/cover.webp
spec-a70b90d1-50403,art/a70b90d1-50403/cover.webp,1078,1247,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a70b90d1-50403/cover.webp
spec-a835bc5b-50396,art/a835bc5b-50396/cover.webp,1078,1079,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a835bc5b-50396/cover.webp
spec-a867dac1-50480,art/a867dac1-50480/cover.webp,348,547,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a867dac1-50480/cover.webp
spec-a8aeeb16-9013,art/a8aeeb16-9013/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a8aeeb16-9013/cover.webp
spec-a8c1f879-52302,art/a8c1f879-52302/cover.webp,500,500,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a8c1f879-52302/cover.webp
spec-a92da67a-9823,art/a92da67a-9823/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/a92da67a-9823/cover.webp
spec-aa3f24fb-52322,art/aa3f24fb-52322/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/aa3f24fb-52322/cover.webp
spec-aadb0fa7-52295,art/aadb0fa7-52295/cover.webp,900,900,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/aadb0fa7-52295/cover.webp
spec-ac357cef-50477,art/ac357cef-50477/cover.webp,554,554,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/ac357cef-50477/cover.webp
spec-ac39b99c-39437,art/ac39b99c-39437/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/ac39b99c-39437/cover.webp
spec-ac84e3fd-33891,art/ac84e3fd-33891/cover.webp,1152,1536,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/ac84e3fd-33891/cover.webp
spec-acd7ecb8-50399,art/acd7ecb8-50399/cover.webp,1080,811,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/acd7ecb8-50399/cover.webp
spec-ad9ea32a-52306,art/ad9ea32a-52306/cover.webp,400,400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/ad9ea32a-52306/cover.webp
spec-ae631389-9851,art/ae631389-9851/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/ae631389-9851/cover.webp
spec-aefaa4d4-54173,art/aefaa4d4-54173/cover.webp,1080,140,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/aefaa4d4-54173/cover.webp
spec-b0c4c369-9071,art/b0c4c369-9071/cover.webp,1280,1706,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/b0c4c369-9071/cover.webp
spec-b12ff8bf-39392,art/b12ff8bf-39392/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/b12ff8bf-39392/cover.webp
spec-b23b7095-39415,art/b23b7095-39415/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/b23b7095-39415/cover.webp
spec-b2ff52d2-52302,art/b2ff52d2-52302/cover.webp,500,500,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/b2ff52d2-52302/cover.webp
spec-b3164c60-51153,art/b3164c60-51153/cover.webp,477,892,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/b3164c60-51153/cover.webp
spec-b386ef8b-53105,art/b386ef8b-53105/cover.webp,1080,3979,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/b386ef8b-53105/cover.webp
spec-b4f8f226-52327,art/b4f8f226-52327/cover.webp,900,900,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/b4f8f226-52327/cover.webp
spec-b5de8e64-39418,art/b5de8e64-39418/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/b5de8e64-39418/cover.webp
spec-b65556cf-9805,art/b65556cf-9805/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/b65556cf-9805/cover.webp
spec-b731770e-50505,art/b731770e-50505/cover.webp,1800,1784,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/b731770e-50505/cover.webp
spec-b7aa0183-51256,art/b7aa0183-51256/cover.webp,447,340,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/b7aa0183-51256/cover.webp
spec-b7f8d0a8-52300,art/b7f8d0a8-52300/cover.webp,1078,475,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/b7f8d0a8-52300/cover.webp
spec-b7fe8bd3-39414,art/b7fe8bd3-39414/cover.webp,1800,2718,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/b7fe8bd3-39414/cover.webp
spec-b8c93742-39420,art/b8c93742-39420/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/b8c93742-39420/cover.webp
spec-b9d167e4-52311,art/b9d167e4-52311/cover.webp,900,900,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/b9d167e4-52311/cover.webp
spec-ba87bfc8-50295,art/ba87bfc8-50295/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/ba87bfc8-50295/cover.webp
spec-bade9ea9-39397,art/bade9ea9-39397/cover.webp,1800,2718,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/bade9ea9-39397/cover.webp
spec-bc26ecb9-52311,art/bc26ecb9-52311/cover.webp,900,900,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/bc26ecb9-52311/cover.webp
spec-bcbd15e9-9856,art/bcbd15e9-9856/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/bcbd15e9-9856/cover.webp
spec-bf12690e-54947,art/bf12690e-54947/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/bf12690e-54947/cover.webp
spec-bf235814-52314,art/bf235814-52314/cover.webp,900,900,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/bf235814-52314/cover.webp
spec-bf2e2645-51156,art/bf2e2645-51156/cover.webp,452,887,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/bf2e2645-51156/cover.webp
spec-c08b05d7-9061,art/c08b05d7-9061/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c08b05d7-9061/cover.webp
spec-c0d91b23-52293,art/c0d91b23-52293/cover.webp,940,484,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c0d91b23-52293/cover.webp
spec-c2a85f15-9011,art/c2a85f15-9011/cover.webp,1537,2048,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c2a85f15-9011/cover.webp
spec-c30512e5-9825,art/c30512e5-9825/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c30512e5-9825/cover.webp
spec-c36a3e24-46670,art/c36a3e24-46670/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c36a3e24-46670/cover.webp
spec-c3755e83-9825,art/c3755e83-9825/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c3755e83-9825/cover.webp
spec-c45341a3-9803,art/c45341a3-9803/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c45341a3-9803/cover.webp
spec-c50121a9-52290,art/c50121a9-52290/cover.webp,990,661,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c50121a9-52290/cover.webp
spec-c6d64ad7-52312,art/c6d64ad7-52312/cover.webp,900,900,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c6d64ad7-52312/cover.webp
spec-c7567204-53157,art/c7567204-53157/cover.webp,1080,537,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c7567204-53157/cover.webp
spec-c853cda6-42199,art/c853cda6-42199/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/c853cda6-42199/cover.webp
spec-caf2bbab-9826,art/caf2bbab-9826/cover.webp,1732,1732,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/caf2bbab-9826/cover.webp
spec-cce3e143-9046,art/cce3e143-9046/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/cce3e143-9046/cover.webp
spec-cf1e37da-9014,art/cf1e37da-9014/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/cf1e37da-9014/cover.webp
spec-d0b4bc87-46772,art/d0b4bc87-46772/cover.webp,300,400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/d0b4bc87-46772/cover.webp
spec-d35bba5a-52655,art/d35bba5a-52655/cover.webp,588,300,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/d35bba5a-52655/cover.webp
spec-d5d69a0f-46737,art/d5d69a0f-46737/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/d5d69a0f-46737/cover.webp
spec-d74e8a31-39431,art/d74e8a31-39431/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/d74e8a31-39431/cover.webp
spec-d7bf2073-9835,art/d7bf2073-9835/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/d7bf2073-9835/cover.webp
spec-d86ef6a4-46705,art/d86ef6a4-46705/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/d86ef6a4-46705/cover.webp
spec-d8d383fe-9027,art/d8d383fe-9027/cover.webp,1639,2048,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/d8d383fe-9027/cover.webp
spec-d92d3270-53136,art/d92d3270-53136/cover.webp,1080,268,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/d92d3270-53136/cover.webp
spec-d93c998a-9852,art/d93c998a-9852/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/d93c998a-9852/cover.webp
spec-da1a17b3-46805,art/da1a17b3-46805/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/da1a17b3-46805/cover.webp
spec-da3ce930-52313,art/da3ce930-52313/cover.webp,800,800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/da3ce930-52313/cover.webp
spec-da796431-9824,art/da796431-9824/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/da796431-9824/cover.webp
spec-db83c599-42198,art/db83c599-42198/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/db83c599-42198/cover.webp
spec-dc2bb332-51160,art/dc2bb332-51160/cover.webp,439,884,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/dc2bb332-51160/cover.webp
spec-dc8838da-46950,art/dc8838da-46950/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/dc8838da-46950/cover.webp
spec-dcb826b2-46726,art/dcb826b2-46726/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/dcb826b2-46726/cover.webp
spec-de082363-9807,art/de082363-9807/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/de082363-9807/cover.webp
spec-de389ffb-54234,art/de389ffb-54234/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/de389ffb-54234/cover.webp
spec-df15b68f-39389,art/df15b68f-39389/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/df15b68f-39389/cover.webp
spec-df303d75-9791,art/df303d75-9791/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/df303d75-9791/cover.webp
spec-dfe5880e-39376,art/dfe5880e-39376/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/dfe5880e-39376/cover.webp
spec-e08f5e49-50268,art/e08f5e49-50268/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/e08f5e49-50268/cover.webp
spec-e1cbb36c-9839,art/e1cbb36c-9839/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/e1cbb36c-9839/cover.webp
spec-e27146c5-9848,art/e27146c5-9848/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/e27146c5-9848/cover.webp
spec-e28bbc71-54237,art/e28bbc71-54237/cover.webp,1800,1800,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/e28bbc71-54237/cover.webp
spec-e2c15f7d-46689,art/e2c15f7d-46689/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/e2c15f7d-46689/cover.webp
spec-e2e197e1-39397,art/e2e197e1-39397/cover.webp,1800,2718,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/e2e197e1-39397/cover.webp
spec-e304d9c1-50288,art/e304d9c1-50288/cover.webp,1800,1192,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/e304d9c1-50288/cover.webp
spec-e32bfe77-52304,art/e32bfe77-52304/cover.webp,400,400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/e32bfe77-52304/cover.webp
spec-e3f38f15-50505,art/e3f38f15-50505/cover.webp,1800,1784,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/e3f38f15-50505/cover.webp
spec-e43f34aa-50484,art/e43f34aa-50484/cover.webp,1800,2400,https://pub-2b4562c758ed440ab047fe9523a2d99c.r2.dev/kodex-content/art/e43f34aa-50484/cover.webp
